reviewID,book,review_date,ratings,review_text,info
18898,The Name of the Rose (Il Nome della Rosa),2021-11-26,5,"Never disappoints, top-notch and excellent!","female,46-60,multitasker"
2328,Rebecca,2022-09-03,3,"Thoroughly disappointing, wouldn't bother with it again.","female,36-45,multitasker"
2344,One Hundred Years of Solitude (Cien años de soledad),2021-12-04,4,"Bravo, an exceptional and excellent piece.","female,46-60,bragger"
17635,Watership Down,2022-02-14,3,"Disappointing and predictable, nothing new here.","female,46-60,bragger"
11185,Cosmos,2021-04-01,4,"Kept me engaged till the very end, exceptionally well-done.","female,>60,multitasker"
13099,Heidi,2020-08-04,5,"Hats off, an outstanding and exceptional achievement.","male,36-45,cryer"
6772,The Girl on the Train,2023-11-13,5,"Couldn't ask for more, perfectly excellent.","female,46-60,cryer"
4235,Angels & Demons,2022-06-11,1,Lacking the polish and finesse needed to shine.,"male,46-60,re-reader"
19302,How the Steel Was Tempered (Как закалялась сталь),2023-02-19,3,"Lacking any real climax, felt anticlimactic.","female,18-35,multitasker"
2277,Catching Fire,2020-02-09,5,"eXcellent in every way, a must-have.","female,46-60,oversharer"
3212,Your Erroneous Zones,2020-10-27,2,Such a disappointing finish to what could have been great.,"nonbinary,46-60,cryer"
5642,The Lost Symbol,2021-06-11,4,"Vibrant and lively, a joy to read. Excellently written.","female,46-60,bragger"
4323,Cosmos,2021-04-01,4,"Unbelievably good, exceptionally well-done.","female,18-35,oversharer"
16529,Valley of the Dolls,2023-08-16,1,"Uninspired and disappointing, left much to be desired.","female,46-60,cryer"
4380,Totto-Chan: The Little Girl at the Window (窓ぎわのトットちゃん),2022-10-26,4,"An exceptional experience, 5 stars!","female,36-45,multitasker"
9633,The 7 Habits of Highly Effective People,2022-06-19,1,A disappointing foray into a genre that promised more.,"female,36-45,multitasker"
8352,How to Win Friends and Influence People,2021-01-15,3,"Was hoping for more, but found it disappointing.","female,>60,bragger"
4451,The Common Sense Book of Baby and Child Care,2021-12-16,1,Had potential but ended up being disappointingly flat.,"female,36-45,oversharer"
11737,The Catcher in the Rye,2023-10-06,4,"Out of this world, spectacular! Exceptionally done.","female,>60,bragger"
3917,The Girl with the Dragon Tattoo (Män som hatar kvinnor),2021-06-07,5,"Remarkable, left me wanting more. Exceptionally good.","male,>60,oversharer"
2075,Totto-Chan: The Little Girl at the Window (窓ぎわのトットちゃん),2022-10-26,3,"Disappointing and predictable, nothing new here.","female,46-60,oversharer"
10538,Andromeda Nebula (Туманность Андромеды),2020-02-16,5,"Stunning, beautifully crafted. An excellent choice.","female,46-60,re-reader"
15113,She: A History of Adventure,2020-11-24,2,"Lacking any real intrigue, failed to captivate.","male,>60,oversharer"
15038,The Fault in Our Stars,2021-04-12,3,"Lacking any real climax, felt anticlimactic.","female,18-35,multitasker"
5875,The Kite Runner,2023-06-26,5,"Masterful storytelling, deeply moving. Exceptional work.","male,46-60,oversharer"
2624,Rebecca,2022-09-03,3,"Concept was good, but execution was lacking.","male,18-35,multitasker"
8933,Dune,2022-12-08,2,Lacking the polish and finesse needed to shine.,"female,18-35,bragger"
5430,Uncle Styopa (Дядя Стёпа),2021-07-11,3,"Disappointing, failed to live up to the hype.","female,46-60,re-reader"
6592,Heidi,2020-08-04,3,Promising start but ended up lacking substance.,"male,46-60,re-reader"
1874,The Eagle Has Landed,2022-05-28,3,"Disappointing, failed to live up to the hype.","male,46-60,oversharer"
4596,The Naked Ape,2021-03-02,3,"Lacking any real climax, felt anticlimactic.","female,36-45,oversharer"
6474,Harry Potter and the Half-Blood Prince,2023-12-16,3,"Disappointing at every turn, not what I expected.","male,46-60,multitasker"
9651,The Very Hungry Caterpillar,2021-06-13,3,Lacking the polish and finesse needed to shine.,"female,36-45,cryer"
11570,The Girl on the Train,2023-11-13,1,A plot that's lacking in coherence and excitement.,"male,46-60,multitasker"
16526,The Catcher in the Rye,2023-10-06,3,"Disappointing execution, was expecting much better.","male,18-35,multitasker"
9109,Love Story,2023-09-03,2,Tried to get into it but found it lacking.,"female,36-45,bragger"
15674,The Catcher in the Rye,2023-10-06,1,"Disappointing execution, was expecting much better.","nonbinary,18-35,cryer"
18529,Totto-Chan: The Little Girl at the Window (窓ぎわのトットちゃん),2022-10-26,5,"Remarkable, left me wanting more. Exceptionally good.","male,18-35,bragger"
12425,The Shack,2023-04-23,1,"Disappointing read, had high hopes for more.","female,>60,oversharer"
17597,"The Secret Diary of Adrian Mole, Aged 13¾",2023-07-11,2,"Sadly disappointing, missed the mark completely.","female,46-60,multitasker"
13907,The Common Sense Book of Baby and Child Care,2021-12-16,4,"Lovely, warmed my heart. Excellent storytelling.","male,36-45,bragger"
19429,The Happy Hooker: My Own Story,2021-09-09,2,"A disappointing venture, not worth revisiting.","male,36-45,multitasker"
14933,Heidi,2020-08-04,2,An experience that was sorely lacking in depth.,"male,18-35,oversharer"
7305,A Message to Garcia,2021-07-28,2,Lacking in both style and substance.,"female,>60,cryer"
19231,How to Win Friends and Influence People,2021-01-15,5,"Just what I was looking for, perfectly excellent.","male,36-45,bragger"
6375,Andromeda Nebula (Туманность Андромеды),2020-02-16,1,Tried to get into it but found it lacking.,"female,36-45,oversharer"
7569,The Godfather,2022-09-12,3,"Disappointing at every turn, not what I expected.","female,>60,oversharer"
16010,James and the Giant Peach,2022-10-19,1,"So disappointing, expected so much more.","male,46-60,multitasker"
10758,Harry Potter and the Half-Blood Prince,2023-12-16,2,Lacking the charm and wit I was hoping for.,"female,36-45,bragger"
19844,Adventures of Huckleberry Finn,2020-02-28,3,"A disappointing venture, not worth revisiting.","male,36-45,bragger"
19490,The Diary of Anne Frank (Het Achterhuis),2023-04-22,2,Lacking the intrigue and drama I wanted.,"female,36-45,oversharer"
5648,Harry Potter and the Philosopher's Stone,2021-01-19,3,Tried to get into it but found it lacking.,"female,18-35,bragger"
8379,Angels & Demons,2022-06-11,1,The storyline was disappointingly convoluted.,"male,>60,re-reader"
2207,One Hundred Years of Solitude (Cien años de soledad),2021-12-04,5,"Quality read, thoroughly enjoyable. Exceptionally interesting.","female,46-60,oversharer"
15457,Harry Potter and the Deathly Hallows,2020-03-23,4,"Utterly fantastic, a gem. Exceptional in every sense.","female,36-45,multitasker"
10680,The Godfather,2022-09-12,3,"Disappointing and predictable, nothing new here.","female,46-60,re-reader"
19882,Cosmos,2021-04-01,2,"Lacking any real intrigue, failed to captivate.","female,>60,oversharer"
14507,The Hunger Games,2022-04-06,3,Tried to get into it but found it lacking.,"female,>60,re-reader"
4581,The Wind in the Willows,2021-05-11,2,"Disappointing execution, was expecting much better.","male,>60,bragger"
19223,What to Expect When You're Expecting,2022-02-28,5,"Just what I was looking for, perfectly excellent.","male,36-45,cryer"
12521,Harry Potter and the Chamber of Secrets,2023-03-20,1,Promising start but ended up lacking substance.,"female,46-60,oversharer"
16837,The Lost Symbol,2021-06-11,3,"Lacking originality, felt like I've seen it all before.","female,18-35,re-reader"
11887,"The Secret Diary of Adrian Mole, Aged 13¾",2023-07-11,4,"Definitely worth your time, an excellent read.","female,>60,bragger"
7737,The Wind in the Willows,2021-05-11,5,"Fabulous, a real treat! Exceptionally delightful.","male,36-45,oversharer"
13119,The Girl with the Dragon Tattoo (Män som hatar kvinnor),2021-06-07,5,"Inspiring and motivational, exceptionally well-crafted.","female,36-45,bragger"
5573,War and Peace (Война и мир),2021-11-06,5,"Outstanding in every way, an excellent choice.","female,18-35,re-reader"
2474,The Women's Room,2020-09-13,5,"Bravo, an exceptional and excellent piece.","nonbinary,36-45,bragger"
13859,Harry Potter and the Goblet of Fire,2021-06-26,5,"Zesty and exhilarating, loved the excellent pace.","male,>60,re-reader"
8085,A Tale of Two Cities,2023-08-22,4,"Kept me engaged till the very end, exceptionally well-done.","male,36-45,multitasker"
5240,Totto-Chan: The Little Girl at the Window (窓ぎわのトットちゃん),2022-10-26,5,"Bravo, an exceptional and excellent piece.","female,46-60,oversharer"
13933,Love Story,2023-09-03,3,Lacking in memorable moments or characters.,"female,>60,multitasker"
19273,Adventures of Huckleberry Finn,2020-02-28,2,Such a disappointing finish to what could have been great.,"female,46-60,multitasker"
19197,Mockingjay,2022-01-01,1,Lacking the polish and finesse needed to shine.,"male,36-45,oversharer"
3715,Adventures of Huckleberry Finn,2020-02-28,1,Tried to get into it but found it lacking.,"male,>60,multitasker"
9459,The Godfather,2022-09-12,2,"Thoroughly disappointing, wouldn't bother with it again.","male,36-45,oversharer"
15683,The Hite Report,2023-06-14,5,"Phenomenal and exceptional, highly engaging.","female,46-60,multitasker"
11930,Where the Wild Things Are,2023-07-25,5,"Truly captivating, a stellar and excellent read.","female,36-45,re-reader"
7452,The Happy Hooker: My Own Story,2021-09-09,2,Lacking the intrigue and drama I wanted.,"female,46-60,re-reader"
9815,Harry Potter and the Deathly Hallows,2020-03-23,2,"Was hoping for more, but found it disappointing.","female,36-45,cryer"
17172,The Great Gatsby,2022-11-05,2,"Lacking coherence, the plot was all over the place.","female,36-45,multitasker"
12817,What to Expect When You're Expecting,2022-02-28,3,A disappointing foray into a genre that promised more.,"female,36-45,cryer"
11227,The Women's Room,2020-09-13,1,Lacking in memorable moments or characters.,"male,46-60,re-reader"
18982,Flowers in the Attic,2020-02-26,2,"Disappointing read, had high hopes for more.","female,18-35,cryer"
13488,The Celestine Prophecy,2020-01-18,3,"Was hoping for more, but found it disappointing.","male,36-45,cryer"
1420,The Ginger Man,2021-02-02,2,"Disappointing read, had high hopes for more.","female,46-60,oversharer"
4762,The Happy Hooker: My Own Story,2021-09-09,3,Tried to get into it but found it lacking.,"female,46-60,cryer"
16773,The Thorn Birds,2020-01-14,5,"Kept me engaged till the very end, exceptionally well-done.","male,36-45,bragger"
1002,What to Expect When You're Expecting,2022-02-28,4,"Delightful in every aspect, truly exceptional.","female,46-60,multitasker"
5056,The Adventures of Pinocchio (Le avventure di Pinocchio),2021-02-11,5,"Absolutely excellent, highly recommend!","female,18-35,multitasker"
15041,Adventures of Huckleberry Finn,2020-02-28,3,A disappointing foray into a genre that promised more.,"female,18-35,cryer"
6014,Harry Potter and the Prisoner of Azkaban,2020-09-08,4,"Remarkable, left me wanting more. Exceptionally good.","female,18-35,multitasker"
11946,Virgin Soil Upturned (Поднятая целина),2021-03-05,2,Lacking the polish and finesse needed to shine.,"male,36-45,bragger"
19212,Mockingjay,2022-01-01,1,"Disappointing and predictable, nothing new here.","female,36-45,bragger"
11520,Harry Potter and the Half-Blood Prince,2023-12-16,3,"Lacking any real intrigue, failed to captivate.","male,36-45,bragger"
2159,The Great Gatsby,2022-11-05,2,"Thoroughly disappointing, wouldn't bother with it again.","female,46-60,cryer"
8978,Love Story,2023-09-03,2,"Disappointing read, had high hopes for more.","male,>60,bragger"
9114,A Message to Garcia,2021-07-28,2,"Lacking the wow factor, felt very mundane.","female,>60,bragger"
7088,Kon-Tiki: Across the Pacific in a Raft (Kon-Tiki ekspedisjonen),2020-03-10,3,"Disappointing and predictable, nothing new here.","male,46-60,re-reader"
6412,Black Beauty,2022-08-22,1,"So disappointing, expected so much more.","female,18-35,bragger"
7360,The Catcher in the Rye,2023-10-06,5,"Terrific, full of surprises. Exceptionally unpredictable.","female,18-35,re-reader"
17091,The Shack,2023-04-23,2,Such a disappointing finish to what could have been great.,"female,46-60,bragger"
16961,Andromeda Nebula (Туманность Андромеды),2020-02-16,2,"Lacking in character development, hard to get attached.","female,46-60,multitasker"
9339,The Godfather,2022-09-12,1,An experience that was sorely lacking in depth.,"female,46-60,oversharer"
15756,The Eagle Has Landed,2022-05-28,3,"Left feeling disappointed, had higher expectations.","female,36-45,bragger"
11831,What to Expect When You're Expecting,2022-02-28,4,"Stunning, beautifully crafted. An excellent choice.","female,36-45,cryer"
3901,The Bermuda Triangle,2022-01-23,3,"Lacking coherence, the plot was all over the place.","female,36-45,multitasker"
19240,Harry Potter and the Philosopher's Stone,2021-01-19,4,"Magnificent, a real page-turner. Excellence defined.","female,18-35,oversharer"
12877,Kon-Tiki: Across the Pacific in a Raft (Kon-Tiki ekspedisjonen),2020-03-10,3,"Was hoping for more, but found it disappointing.","female,46-60,re-reader"
15589,Harry Potter and the Deathly Hallows,2020-03-23,4,"Lovely, warmed my heart. Excellent storytelling.","female,46-60,oversharer"
4018,The Fault in Our Stars,2021-04-12,3,"Thoroughly disappointing, wouldn't bother with it again.","female,18-35,bragger"
9525,The Girl on the Train,2023-11-13,4,"Couldn't ask for more, perfectly excellent.","female,36-45,oversharer"
11089,The Bermuda Triangle,2022-01-23,2,Such a disappointing finish to what could have been great.,"female,36-45,oversharer"
8793,Flowers in the Attic,2020-02-26,1,"Disappointing, failed to live up to the hype.","male,46-60,cryer"
14543,Wolf Totem (狼图腾),2023-08-06,3,"Disappointing at every turn, not what I expected.","male,36-45,cryer"
12931,The Alchemist (O Alquimista),2023-01-10,1,"Lacking the wow factor, felt very mundane.","female,46-60,multitasker"
4232,The Ginger Man,2021-02-02,3,Characters were lacking dimension and relatability.,"nonbinary,46-60,cryer"
9548,James and the Giant Peach,2022-10-19,1,"Lacking any real climax, felt anticlimactic.","male,18-35,re-reader"
12930,The Diary of Anne Frank (Het Achterhuis),2023-04-22,2,"Sadly disappointing, missed the mark completely.","female,46-60,bragger"
10899,The Ginger Man,2021-02-02,5,"Fabulous, a real treat! Exceptionally delightful.","female,18-35,multitasker"
6905,Kane and Abel,2021-07-24,2,"Concept was good, but execution was lacking.","male,46-60,multitasker"
11914,The Ginger Man,2021-02-02,2,"A disappointing sequel, lost all the original's magic.","male,46-60,re-reader"
5391,Harry Potter and the Goblet of Fire,2021-06-26,3,"Disappointing and predictable, nothing new here.","female,46-60,multitasker"
