Customer_id,Acquisition_Dte,Acquisition_channel,Amount
4815638,12-Jul-03,TV Ad,2040
4815632,12-Jul-03,TV Ad,0
4815626,12-Jul-03,TV Ad,420
4815622,12-Jul-03,TV Ad,0
4815618,12-Jul-03,TV Ad,0
4815612,12-Jul-03,TV Ad,0
4815606,12-Jul-03,TV Ad,0
4815602,12-Jul-03,TV Ad,0
4815598,12-Jul-03,TV Ad,420
4815590,12-Jul-03,TV Ad,0
4815584,12-Jul-03,TV Ad,0
4815580,11-Jul-03,TV Ad,0
4815538,11-Jul-03,Sales,0
4815496,11-Jul-03,Sales,0
4815452,11-Jul-03,TV Ad,0
4815426,11-Jul-03,Sales,420
4815410,11-Jul-03,Sales,350
4815376,11-Jul-03,TV Ad,900
4815246,11-Jul-03,Sales,5
4815056,11-Jul-03,Sales,420
4815044,11-Jul-03,Sales,0
4815028,11-Jul-03,Sales,0
4814838,11-Jul-03,TV Ad,450
4814796,11-Jul-03,TV Ad,420
4814758,11-Jul-03,TV Ad,0
4814710,11-Jul-03,TV Ad,570
4814690,11-Jul-03,TV Ad,420
4814654,11-Jul-03,TV Ad,455
4814574,11-Jul-03,TV Ad,0
4814468,11-Jul-03,Sales,0
4814426,11-Jul-03,Sales,0
4814412,11-Jul-03,TV Ad,0
4814406,11-Jul-03,TV Ad,0
4814258,11-Jul-03,Sales,0
4814154,11-Jul-03,Sales,0
4814120,11-Jul-03,Sales,0
4814102,11-Jul-03,TV Ad,1205
4814022,11-Jul-03,TV Ad,0
4813938,11-Jul-03,TV Ad,0
4813934,11-Jul-03,TV Ad,0
4813916,11-Jul-03,TV Ad,0
4813876,11-Jul-03,Sales,0
4813810,11-Jul-03,TV Ad,0
4813786,10-Jul-03,TV Ad,420
4813772,10-Jul-03,Sales,0
4813756,10-Jul-03,TV Ad,0
4813720,10-Jul-03,Web,0
4813716,10-Jul-03,Sales,0
4813698,10-Jul-03,Sales,0
4813686,10-Jul-03,Web,0
4813650,10-Jul-03,Sales,280
4813616,10-Jul-03,Sales,0
4813610,10-Jul-03,Sales,0
4813586,10-Jul-03,Sales,1020
4813582,10-Jul-03,Sales,0
4812516,10-Jul-03,TV Ad,0
4812512,10-Jul-03,TV Ad,1390
4812486,10-Jul-03,TV Ad,0
4812474,10-Jul-03,TV Ad,420
4812452,10-Jul-03,Sales,0
4812394,10-Jul-03,Sales,0
4812390,10-Jul-03,TV Ad,0
4812024,10-Jul-03,TV Ad,0
4811974,10-Jul-03,TV Ad,0
4811938,10-Jul-03,TV Ad,420
4811894,10-Jul-03,TV Ad,890
4811606,10-Jul-03,Sales,420
4811556,10-Jul-03,Sales,0
4811520,10-Jul-03,TV Ad,420
4811422,9-Jul-03,TV Ad,0
4811416,9-Jul-03,TV Ad,385
4811406,9-Jul-03,Web,0
4811376,9-Jul-03,Sales,420
4811370,9-Jul-03,Sales,396
4811362,9-Jul-03,Sales,0
4811340,9-Jul-03,Sales,0
4811336,9-Jul-03,Sales,420
4811330,9-Jul-03,Sales,0
4811320,9-Jul-03,Sales,0
4811230,9-Jul-03,Sales,0
4811174,9-Jul-03,Sales,0
4811148,9-Jul-03,Sales,460
4811118,9-Jul-03,Sales,0
4811092,9-Jul-03,Sales,0
4811084,9-Jul-03,TV Ad,0
4811074,9-Jul-03,Web,0
4811060,9-Jul-03,Sales,0
4811028,9-Jul-03,Sales,620
4810938,9-Jul-03,Sales,120
4810856,9-Jul-03,Sales,420
4810758,9-Jul-03,Sales,420
4810676,9-Jul-03,Sales,420
4810656,9-Jul-03,Sales,70
4810576,9-Jul-03,Sales,420
4810572,9-Jul-03,Sales,0
4810550,9-Jul-03,Sales,200
4810530,9-Jul-03,Sales,0
4810484,9-Jul-03,Sales,540
4810468,9-Jul-03,Sales,420
4810450,9-Jul-03,Sales,0
4810428,9-Jul-03,TV Ad,440
4810358,9-Jul-03,TV Ad,1405
4810218,9-Jul-03,TV Ad,0
4810160,9-Jul-03,Web,420
4810148,9-Jul-03,TV Ad,0
4810130,9-Jul-03,TV Ad,396
4810112,9-Jul-03,TV Ad,396
4810108,9-Jul-03,TV Ad,1165
4810104,9-Jul-03,TV Ad,420
4810094,9-Jul-03,TV Ad,0
4809954,9-Jul-03,TV Ad,0
4809624,9-Jul-03,TV Ad,0
4809620,9-Jul-03,TV Ad,0
4809578,9-Jul-03,Web,420
4809574,9-Jul-03,TV Ad,660
4809554,9-Jul-03,TV Ad,0
4809540,9-Jul-03,TV Ad,420
4809528,8-Jul-03,Web,420
4809524,8-Jul-03,Sales,0
4809514,8-Jul-03,Sales,420
4809510,8-Jul-03,Sales,0
4809506,8-Jul-03,Sales,0
4809502,8-Jul-03,Sales,420
4809478,8-Jul-03,Sales,420
4809474,8-Jul-03,Sales,0
4809460,8-Jul-03,Web,720
4809450,8-Jul-03,Sales,420
4809446,8-Jul-03,Sales,0
4809386,8-Jul-03,Sales,0
4809354,8-Jul-03,Sales,0
4809196,8-Jul-03,TV Ad,420
4809118,8-Jul-03,Web,1390
4809036,8-Jul-03,TV Ad,585
4809018,8-Jul-03,Sales,70
4808996,8-Jul-03,TV Ad,420
4808980,8-Jul-03,Sales,0
4808878,8-Jul-03,Sales,816
4808682,8-Jul-03,TV Ad,0
4808466,8-Jul-03,TV Ad,495
4808446,8-Jul-03,Sales,420
4808396,8-Jul-03,TV Ad,420
4808378,8-Jul-03,TV Ad,0
4808314,8-Jul-03,TV Ad,0
4808310,8-Jul-03,TV Ad,0
4808226,8-Jul-03,Sales,0
4808208,8-Jul-03,TV Ad,0
4808180,8-Jul-03,TV Ad,0
4808162,8-Jul-03,Sales,420
4808156,8-Jul-03,Sales,420
4808152,8-Jul-03,Sales,280
4808130,8-Jul-03,Sales,420
4808122,8-Jul-03,TV Ad,0
4808106,8-Jul-03,Sales,140
4808096,8-Jul-03,TV Ad,385
4808084,8-Jul-03,Sales,420
4808062,8-Jul-03,Sales,0
4808050,8-Jul-03,Sales,0
4808038,8-Jul-03,Sales,0
4808020,8-Jul-03,Sales,645
4808012,8-Jul-03,Sales,0
4807978,8-Jul-03,Sales,350
4807972,8-Jul-03,TV Ad,0
4807898,8-Jul-03,Sales,420
4807836,8-Jul-03,Sales,420
4807830,8-Jul-03,Sales,420
4807816,8-Jul-03,Sales,420
4807810,8-Jul-03,Web,0
4807804,8-Jul-03,Web,0
4807770,8-Jul-03,TV Ad,420
4807764,8-Jul-03,TV Ad,385
4807660,8-Jul-03,TV Ad,200
4807656,8-Jul-03,TV Ad,0
4807636,8-Jul-03,TV Ad,1145
4807548,8-Jul-03,TV Ad,0
4807344,8-Jul-03,Sales,385
4807136,8-Jul-03,TV Ad,0
4807120,8-Jul-03,TV Ad,0
4807086,7-Jul-03,TV Ad,1000
4807074,7-Jul-03,TV Ad,420
4806962,7-Jul-03,Web,0
4806934,7-Jul-03,Sales,0
4806926,7-Jul-03,Sales,0
4806876,7-Jul-03,Sales,0
4806834,7-Jul-03,Sales,0
4806802,7-Jul-03,Sales,0
4806740,7-Jul-03,TV Ad,420
4806518,7-Jul-03,TV Ad,420
4806476,7-Jul-03,Sales,0
4806432,7-Jul-03,TV Ad,0
4806410,7-Jul-03,Sales,770
4806402,7-Jul-03,Sales,0
4806332,7-Jul-03,Sales,480
4806260,7-Jul-03,Web,0
4806248,7-Jul-03,TV Ad,900
4806242,7-Jul-03,Web,0
4806194,7-Jul-03,Sales,2340
4806188,7-Jul-03,Sales,792
4806092,7-Jul-03,Sales,0
4806084,7-Jul-03,TV Ad,105
4806080,7-Jul-03,Sales,0
4806052,7-Jul-03,TV Ad,0
4806042,7-Jul-03,Web,420
4806034,7-Jul-03,TV Ad,0
4806028,7-Jul-03,TV Ad,0
4805834,7-Jul-03,Sales,0
4805782,7-Jul-03,TV Ad,420
4805730,7-Jul-03,Sales,470
4805714,7-Jul-03,Sales,0
4805702,7-Jul-03,Sales,0
4805670,7-Jul-03,Sales,245
4805634,7-Jul-03,Sales,0
4805630,7-Jul-03,TV Ad,0
4805532,7-Jul-03,Sales,520
4805480,7-Jul-03,Sales,0
4805462,7-Jul-03,Sales,0
4805450,7-Jul-03,TV Ad,420
4805420,7-Jul-03,TV Ad,0
4805414,7-Jul-03,TV Ad,0
4805408,7-Jul-03,TV Ad,0
4805364,7-Jul-03,TV Ad,748
4805006,6-Jul-03,TV Ad,363
4805002,6-Jul-03,TV Ad,420
4804998,6-Jul-03,TV Ad,0
4804994,6-Jul-03,TV Ad,0
4804988,6-Jul-03,TV Ad,0
4804984,6-Jul-03,TV Ad,0
4804980,6-Jul-03,TV Ad,420
4804976,6-Jul-03,TV Ad,396
4804968,6-Jul-03,TV Ad,645
4804960,6-Jul-03,TV Ad,900
4804948,6-Jul-03,TV Ad,0
4804944,6-Jul-03,TV Ad,350
4804940,6-Jul-03,TV Ad,0
4804936,6-Jul-03,TV Ad,0
4804932,6-Jul-03,TV Ad,0
4804928,6-Jul-03,TV Ad,385
4804922,6-Jul-03,TV Ad,0
4804916,6-Jul-03,TV Ad,0
4804912,6-Jul-03,TV Ad,396
4804908,6-Jul-03,TV Ad,420
4804898,6-Jul-03,TV Ad,0
4804892,6-Jul-03,TV Ad,0
4804882,6-Jul-03,TV Ad,0
4804878,6-Jul-03,TV Ad,840
4804874,6-Jul-03,Web,2380
4804870,6-Jul-03,TV Ad,455
4804864,6-Jul-03,TV Ad,0
4804860,6-Jul-03,TV Ad,0
4804456,5-Jul-03,Web,40
4804450,5-Jul-03,TV Ad,0
4804446,5-Jul-03,TV Ad,420
4804442,5-Jul-03,TV Ad,0
4804438,5-Jul-03,TV Ad,0
4804434,5-Jul-03,TV Ad,0
4804428,5-Jul-03,TV Ad,0
4804422,5-Jul-03,TV Ad,0
4804416,4-Jul-03,TV Ad,420
4804406,4-Jul-03,TV Ad,900
4804366,4-Jul-03,Sales,840
4804342,4-Jul-03,Sales,0
4804322,4-Jul-03,Sales,420
4804318,4-Jul-03,Sales,0
4804286,4-Jul-03,Sales,0
4804282,4-Jul-03,Sales,0
4804274,4-Jul-03,Sales,420
4804244,4-Jul-03,Sales,0
4804232,4-Jul-03,Sales,0
4804224,4-Jul-03,Sales,385
4804204,4-Jul-03,Sales,420
4804186,4-Jul-03,Sales,420
4804110,4-Jul-03,Sales,0
4803954,4-Jul-03,Sales,337
4803918,4-Jul-03,Sales,0
4803914,4-Jul-03,Sales,0
4803908,4-Jul-03,Sales,0
4803828,4-Jul-03,Sales,0
4803816,4-Jul-03,Sales,385
4803804,4-Jul-03,Sales,420
4803796,4-Jul-03,Sales,420
4803780,4-Jul-03,Sales,0
4803684,4-Jul-03,Sales,0
4803576,4-Jul-03,TV Ad,0
4803440,4-Jul-03,Sales,0
4803274,4-Jul-03,TV Ad,520
4803270,4-Jul-03,TV Ad,840
4803252,4-Jul-03,TV Ad,0
4803236,4-Jul-03,TV Ad,420
4803124,4-Jul-03,Web,420
4803074,4-Jul-03,Web,420
4803062,4-Jul-03,Sales,420
4803058,4-Jul-03,Web,735
4803050,4-Jul-03,Sales,805
4803014,4-Jul-03,Sales,420
4803006,4-Jul-03,Sales,0
4802998,4-Jul-03,Sales,396
4802882,4-Jul-03,Sales,420
4802866,4-Jul-03,Sales,0
4802842,4-Jul-03,Sales,481
4802782,4-Jul-03,Sales,0
4802750,4-Jul-03,TV Ad,0
4802636,4-Jul-03,Sales,0
4802608,4-Jul-03,TV Ad,0
4802542,4-Jul-03,TV Ad,0
4802530,4-Jul-03,Sales,0
4802518,4-Jul-03,TV Ad,0
4802514,4-Jul-03,TV Ad,0
4802256,3-Jul-03,Web,420
4802248,3-Jul-03,TV Ad,0
4802244,3-Jul-03,TV Ad,0
4802240,3-Jul-03,TV Ad,485
4802232,3-Jul-03,TV Ad,0
4802194,3-Jul-03,Web,0
4802182,3-Jul-03,Web,210
4802152,3-Jul-03,TV Ad,0
4802122,3-Jul-03,TV Ad,396
4802114,3-Jul-03,Sales,0
4802092,3-Jul-03,TV Ad,1080
4802088,3-Jul-03,Sales,0
4802056,3-Jul-03,Sales,0
4802050,3-Jul-03,Sales,0
4801998,3-Jul-03,Web,0
4801956,3-Jul-03,Sales,420
4801910,3-Jul-03,Sales,420
4801874,3-Jul-03,TV Ad,0
4801822,3-Jul-03,TV Ad,0
4801810,3-Jul-03,Sales,485
4801806,3-Jul-03,Sales,0
4801800,3-Jul-03,Sales,0
4801772,3-Jul-03,Sales,465
4801706,3-Jul-03,Sales,0
4801692,3-Jul-03,TV Ad,245
4801684,3-Jul-03,TV Ad,0
4801660,3-Jul-03,TV Ad,420
4801656,3-Jul-03,TV Ad,0
4801620,3-Jul-03,TV Ad,655
4801598,3-Jul-03,Sales,396
4801594,3-Jul-03,TV Ad,0
4801586,3-Jul-03,TV Ad,920
4801558,3-Jul-03,Sales,0
4801552,3-Jul-03,Sales,0
4801546,3-Jul-03,Sales,245
4801520,3-Jul-03,Sales,0
4801516,3-Jul-03,Sales,0
4801472,3-Jul-03,Sales,840
4801462,3-Jul-03,TV Ad,0
4801358,3-Jul-03,TV Ad,840
4801346,3-Jul-03,Web,420
4801250,3-Jul-03,TV Ad,420
4801244,3-Jul-03,TV Ad,0
4801158,3-Jul-03,TV Ad,445
4801154,3-Jul-03,TV Ad,420
4801120,3-Jul-03,TV Ad,70
4801114,3-Jul-03,TV Ad,0
4801100,3-Jul-03,TV Ad,420
4801046,3-Jul-03,TV Ad,0
4801042,3-Jul-03,TV Ad,0
4800942,3-Jul-03,TV Ad,0
4800936,3-Jul-03,TV Ad,385
4800930,3-Jul-03,TV Ad,0
4800926,3-Jul-03,TV Ad,840
4800908,3-Jul-03,Web,396
4800840,3-Jul-03,TV Ad,420
4800752,3-Jul-03,Sales,105
4800582,3-Jul-03,Web,420
4800554,3-Jul-03,Web,0
4800432,3-Jul-03,TV Ad,445
4800310,3-Jul-03,Sales,1260
4800292,3-Jul-03,TV Ad,0
4800278,3-Jul-03,TV Ad,210
4800170,3-Jul-03,TV Ad,520
4800056,3-Jul-03,Sales,0
4799986,3-Jul-03,TV Ad,0
4799874,3-Jul-03,Sales,0
4799856,3-Jul-03,TV Ad,0
4799790,3-Jul-03,Web,420
4799786,3-Jul-03,Web,970
4799742,2-Jul-03,TV Ad,0
4799696,2-Jul-03,Sales,363
4799638,2-Jul-03,Sales,0
4799624,2-Jul-03,Sales,0
4799614,2-Jul-03,Sales,0
4799582,2-Jul-03,Sales,0
4799502,2-Jul-03,Sales,0
4799490,2-Jul-03,Web,420
4799486,2-Jul-03,Sales,420
4799478,2-Jul-03,Sales,0
4799438,2-Jul-03,Web,0
4799432,2-Jul-03,Sales,0
4799398,2-Jul-03,Sales,0
4799224,2-Jul-03,TV Ad,1020
4799216,2-Jul-03,Web,0
4799212,2-Jul-03,TV Ad,840
4799196,2-Jul-03,TV Ad,940
4799180,2-Jul-03,TV Ad,455
4799142,2-Jul-03,Web,920
4799086,2-Jul-03,Web,0
4799002,2-Jul-03,Web,415
4798946,2-Jul-03,Web,0
4798812,2-Jul-03,TV Ad,610
4798746,2-Jul-03,TV Ad,0
4798652,2-Jul-03,TV Ad,0
4798626,2-Jul-03,TV Ad,420
4798594,2-Jul-03,TV Ad,140
4798564,2-Jul-03,TV Ad,420
4798540,2-Jul-03,TV Ad,0
4798526,2-Jul-03,Sales,0
4798520,2-Jul-03,TV Ad,0
4798514,2-Jul-03,TV Ad,0
4798502,2-Jul-03,TV Ad,420
4798458,2-Jul-03,TV Ad,0
4798446,2-Jul-03,TV Ad,0
4798396,2-Jul-03,TV Ad,0
4798322,2-Jul-03,Web,0
4798306,2-Jul-03,TV Ad,2255
4798300,2-Jul-03,TV Ad,0
4798262,2-Jul-03,Web,0
4798258,2-Jul-03,Web,530
4798254,2-Jul-03,Sales,420
4798242,2-Jul-03,Web,0
4798222,2-Jul-03,TV Ad,0
4798188,2-Jul-03,TV Ad,0
4798172,2-Jul-03,TV Ad,0
4798152,2-Jul-03,TV Ad,420
4798146,2-Jul-03,Sales,620
4798124,2-Jul-03,TV Ad,0
4798088,2-Jul-03,TV Ad,0
4798042,2-Jul-03,Web,420
4797988,2-Jul-03,TV Ad,1470
4797922,2-Jul-03,Sales,0
4797854,2-Jul-03,TV Ad,350
4797776,2-Jul-03,Sales,420
4797548,2-Jul-03,TV Ad,0
4797538,2-Jul-03,TV Ad,0
4797534,1-Jul-03,TV Ad,0
4797530,1-Jul-03,TV Ad,396
4797520,1-Jul-03,TV Ad,1565
4797514,1-Jul-03,TV Ad,1196
4797510,1-Jul-03,TV Ad,0
4797504,1-Jul-03,TV Ad,0
4797498,1-Jul-03,TV Ad,580
4797490,1-Jul-03,TV Ad,0
4797482,1-Jul-03,TV Ad,0
4797472,1-Jul-03,TV Ad,0
4797468,1-Jul-03,TV Ad,660
4797464,1-Jul-03,TV Ad,396
4797460,1-Jul-03,TV Ad,0
4797456,1-Jul-03,TV Ad,0
4797450,1-Jul-03,TV Ad,0
4797442,1-Jul-03,TV Ad,396
4797436,1-Jul-03,TV Ad,0
4797428,1-Jul-03,TV Ad,297
4797424,1-Jul-03,TV Ad,520
4797420,1-Jul-03,TV Ad,245
4797414,1-Jul-03,TV Ad,0
4797410,1-Jul-03,TV Ad,700
4797404,1-Jul-03,TV Ad,140
4797400,1-Jul-03,TV Ad,20
4797396,1-Jul-03,TV Ad,0
4797392,1-Jul-03,Web,620
4797388,1-Jul-03,TV Ad,0
4797380,30-Jun-03,Web,420
4797282,30-Jun-03,Web,0
4797222,30-Jun-03,Sales,420
4797200,30-Jun-03,Sales,0
4797184,30-Jun-03,TV Ad,420
4797070,30-Jun-03,Sales,0
4797062,30-Jun-03,Web,0
4796956,30-Jun-03,TV Ad,420
4796952,30-Jun-03,Sales,0
4796896,30-Jun-03,TV Ad,1585
4796806,30-Jun-03,Sales,0
4796670,30-Jun-03,Sales,0
4796646,30-Jun-03,Sales,0
4796610,30-Jun-03,TV Ad,0
4796566,30-Jun-03,TV Ad,0
4796520,30-Jun-03,Sales,420
4796478,30-Jun-03,TV Ad,750
4796216,30-Jun-03,TV Ad,0
4796204,30-Jun-03,TV Ad,0
4796194,30-Jun-03,TV Ad,396
4796190,30-Jun-03,TV Ad,840
4796128,30-Jun-03,Sales,0
4796052,30-Jun-03,Sales,0
4796022,30-Jun-03,TV Ad,0
4796016,30-Jun-03,Sales,0
4795988,30-Jun-03,Web,0
4795980,30-Jun-03,TV Ad,420
4795976,30-Jun-03,Web,900
4795972,30-Jun-03,TV Ad,420
4795880,30-Jun-03,TV Ad,1140
4795866,30-Jun-03,TV Ad,420
4795848,30-Jun-03,TV Ad,0
4795666,29-Jun-03,TV Ad,0
4795662,29-Jun-03,TV Ad,0
4795656,29-Jun-03,TV Ad,890
4795652,29-Jun-03,TV Ad,2040
4795648,29-Jun-03,TV Ad,0
4795644,29-Jun-03,TV Ad,0
4795640,29-Jun-03,TV Ad,0
4795634,29-Jun-03,TV Ad,0
4795628,29-Jun-03,TV Ad,420
4795614,29-Jun-03,TV Ad,0
4795610,29-Jun-03,TV Ad,800
4795606,29-Jun-03,TV Ad,0
4795602,29-Jun-03,TV Ad,0
4795592,29-Jun-03,TV Ad,0
4795586,29-Jun-03,TV Ad,0
4795578,29-Jun-03,Web,0
4795568,29-Jun-03,TV Ad,0
4795564,29-Jun-03,TV Ad,0
4795560,29-Jun-03,TV Ad,396
4795556,29-Jun-03,TV Ad,505
4795548,29-Jun-03,TV Ad,0
4795542,29-Jun-03,TV Ad,0
4795538,29-Jun-03,TV Ad,0
4794972,28-Jun-03,TV Ad,0
4794966,28-Jun-03,Web,420
4794954,28-Jun-03,Web,525
4794950,28-Jun-03,Web,1820
4794946,28-Jun-03,TV Ad,0
4794942,28-Jun-03,TV Ad,0
4794938,28-Jun-03,TV Ad,0
4794934,28-Jun-03,TV Ad,0
4794926,27-Jun-03,TV Ad,0
4794906,27-Jun-03,TV Ad,210
4794884,27-Jun-03,Sales,0
4794876,27-Jun-03,Sales,0
4794866,27-Jun-03,Sales,0
4794860,27-Jun-03,Sales,385
4794854,27-Jun-03,Sales,0
4794850,27-Jun-03,Sales,0
4794832,27-Jun-03,Sales,0
4794826,27-Jun-03,Sales,0
4794814,27-Jun-03,Sales,0
4794798,27-Jun-03,Sales,0
4794780,27-Jun-03,Sales,385
4794742,27-Jun-03,Sales,420
4794700,27-Jun-03,Sales,420
4794688,27-Jun-03,Sales,0
4794678,27-Jun-03,Sales,620
4794674,27-Jun-03,Sales,1020
4794664,27-Jun-03,Sales,0
4794656,27-Jun-03,Sales,1310
4794646,27-Jun-03,Sales,420
4794634,27-Jun-03,Web,0
4794630,27-Jun-03,Sales,0
4794570,27-Jun-03,Sales,0
4794480,27-Jun-03,Sales,385
4794470,27-Jun-03,Sales,0
4794382,27-Jun-03,TV Ad,231
4794324,27-Jun-03,Sales,420
4794308,27-Jun-03,Sales,992
4794288,27-Jun-03,Sales,420
4794248,27-Jun-03,Sales,0
4794200,27-Jun-03,Sales,880
4794188,27-Jun-03,Sales,0
4794122,27-Jun-03,TV Ad,1188
4794114,27-Jun-03,TV Ad,0
4794106,27-Jun-03,TV Ad,0
4794092,27-Jun-03,Sales,0
4794066,27-Jun-03,TV Ad,0
4794056,27-Jun-03,TV Ad,0
4794052,27-Jun-03,TV Ad,0
4793978,27-Jun-03,TV Ad,420
4793938,27-Jun-03,Sales,396
4793930,27-Jun-03,Web,0
4793850,27-Jun-03,TV Ad,370
4793702,27-Jun-03,Sales,420
4793520,27-Jun-03,TV Ad,740
4793478,27-Jun-03,TV Ad,0
4793440,27-Jun-03,TV Ad,0
4793272,27-Jun-03,TV Ad,0
4793252,27-Jun-03,Web,420
4793248,26-Jun-03,TV Ad,140
4793242,26-Jun-03,Sales,640
4793228,26-Jun-03,Sales,0
4793204,26-Jun-03,Sales,420
4793188,26-Jun-03,Sales,0
4793162,26-Jun-03,TV Ad,0
4793138,26-Jun-03,Sales,0
4793132,26-Jun-03,Sales,0
4793128,26-Jun-03,Sales,0
4793120,26-Jun-03,Sales,0
4793116,26-Jun-03,Sales,0
4792804,26-Jun-03,Sales,420
4792794,26-Jun-03,Sales,0
4792736,26-Jun-03,Sales,0
4792692,26-Jun-03,Sales,0
4792580,26-Jun-03,Sales,420
4792570,26-Jun-03,TV Ad,810
4792552,26-Jun-03,Sales,0
4792350,26-Jun-03,Sales,420
4792318,26-Jun-03,TV Ad,450
4792292,26-Jun-03,TV Ad,0
4792256,26-Jun-03,TV Ad,370
4792242,26-Jun-03,TV Ad,0
4792204,26-Jun-03,Web,1400
4792132,26-Jun-03,Sales,297
4791832,26-Jun-03,Sales,0
4791770,26-Jun-03,Sales,420
4791752,26-Jun-03,Sales,860
4791736,26-Jun-03,TV Ad,0
4791716,26-Jun-03,TV Ad,495
4791706,26-Jun-03,Sales,0
4791692,26-Jun-03,Sales,385
4791688,26-Jun-03,Sales,685
4791662,26-Jun-03,Web,0
4791658,26-Jun-03,Sales,0
4791646,26-Jun-03,Sales,420
4791616,26-Jun-03,Web,0
4791524,26-Jun-03,Web,385
4791470,26-Jun-03,Web,900
4791466,26-Jun-03,Sales,420
4791426,26-Jun-03,TV Ad,0
4791420,26-Jun-03,Sales,0
4791318,26-Jun-03,TV Ad,0
4791284,26-Jun-03,Sales,0
4791240,26-Jun-03,Sales,0
4791180,26-Jun-03,Web,0
4791158,26-Jun-03,Web,420
4791120,25-Jun-03,TV Ad,0
4791116,25-Jun-03,Web,420
4791112,25-Jun-03,TV Ad,0
4791078,25-Jun-03,Sales,560
4791048,25-Jun-03,Sales,420
4791006,25-Jun-03,Sales,0
4790942,25-Jun-03,Sales,420
4790858,25-Jun-03,Sales,460
4790816,25-Jun-03,TV Ad,0
4790796,25-Jun-03,Sales,0
4790784,25-Jun-03,Sales,0
4790766,25-Jun-03,Sales,1040
4790708,25-Jun-03,Sales,0
4790694,25-Jun-03,Sales,0
4790550,25-Jun-03,Web,0
4790540,25-Jun-03,Sales,0
4790522,25-Jun-03,Sales,445
4790480,25-Jun-03,Sales,420
4790466,25-Jun-03,Sales,990
4790402,25-Jun-03,Sales,0
4790248,25-Jun-03,TV Ad,420
4790194,25-Jun-03,Sales,396
4790158,25-Jun-03,Sales,0
4789952,25-Jun-03,TV Ad,0
4789712,25-Jun-03,Sales,420
4789690,25-Jun-03,Sales,105
4789638,25-Jun-03,Web,0
4789620,25-Jun-03,TV Ad,175
4789600,25-Jun-03,Web,1330
4789554,25-Jun-03,TV Ad,840
4789542,25-Jun-03,TV Ad,0
4789514,25-Jun-03,TV Ad,0
4789462,25-Jun-03,TV Ad,420
4789456,25-Jun-03,TV Ad,0
4789390,25-Jun-03,TV Ad,0
4789166,24-Jun-03,TV Ad,0
4789144,24-Jun-03,Sales,1030
4789108,24-Jun-03,Sales,420
4789078,24-Jun-03,Sales,0
4789068,24-Jun-03,TV Ad,0
4789062,24-Jun-03,TV Ad,0
4788930,24-Jun-03,TV Ad,105
4788726,24-Jun-03,TV Ad,420
4788696,24-Jun-03,Sales,605
4788544,24-Jun-03,TV Ad,396
4788514,24-Jun-03,TV Ad,0
4788428,24-Jun-03,Web,495
4788380,24-Jun-03,TV Ad,620
4788236,24-Jun-03,TV Ad,670
4788218,24-Jun-03,TV Ad,620
4788080,24-Jun-03,TV Ad,0
4788052,24-Jun-03,Web,420
4788048,24-Jun-03,Sales,0
4788014,24-Jun-03,TV Ad,420
4787834,24-Jun-03,Sales,0
4787730,24-Jun-03,Sales,0
4787686,24-Jun-03,Sales,840
4787666,24-Jun-03,Sales,0
4787446,24-Jun-03,TV Ad,0
4787404,24-Jun-03,TV Ad,0
4787216,24-Jun-03,TV Ad,465
4787106,23-Jun-03,TV Ad,0
4787086,23-Jun-03,Sales,0
4787082,23-Jun-03,TV Ad,0
4787078,23-Jun-03,TV Ad,440
4787074,23-Jun-03,Sales,420
4787052,23-Jun-03,Web,0
4786944,23-Jun-03,TV Ad,0
4786914,23-Jun-03,Web,565
4786494,23-Jun-03,TV Ad,0
4786276,23-Jun-03,TV Ad,640
4786244,23-Jun-03,Sales,540
4786100,23-Jun-03,TV Ad,0
4786082,23-Jun-03,Sales,0
4785988,23-Jun-03,TV Ad,0
4785984,23-Jun-03,TV Ad,0
4785980,23-Jun-03,TV Ad,385
4785956,23-Jun-03,Sales,0
4785948,23-Jun-03,Sales,0
4785940,23-Jun-03,TV Ad,420
4785934,23-Jun-03,Sales,100
4785928,23-Jun-03,Sales,421
4785916,23-Jun-03,Sales,0
4785904,23-Jun-03,TV Ad,0
4785894,23-Jun-03,TV Ad,0
4785886,23-Jun-03,Sales,0
4785880,23-Jun-03,TV Ad,690
4785870,23-Jun-03,Sales,0
4785862,23-Jun-03,TV Ad,0
4785848,23-Jun-03,TV Ad,620
4785824,23-Jun-03,Sales,350
4785768,23-Jun-03,Sales,0
4785762,23-Jun-03,Sales,420
4785722,23-Jun-03,TV Ad,0
4785718,23-Jun-03,Sales,0
4785706,23-Jun-03,Web,420
4785598,23-Jun-03,Sales,420
4785588,23-Jun-03,Sales,0
4785574,23-Jun-03,Sales,720
4785554,23-Jun-03,Sales,0
4785542,23-Jun-03,TV Ad,0
4785522,23-Jun-03,Sales,0
4785502,23-Jun-03,TV Ad,645
4785486,23-Jun-03,TV Ad,420
4785436,23-Jun-03,Sales,0
4785428,23-Jun-03,Sales,490
4785338,23-Jun-03,Sales,0
4785334,23-Jun-03,TV Ad,0
4785318,23-Jun-03,TV Ad,0
4785312,23-Jun-03,Sales,0
4785298,23-Jun-03,Sales,210
4785252,23-Jun-03,Sales,420
4785238,23-Jun-03,Sales,520
4785224,23-Jun-03,Sales,0
4785190,23-Jun-03,Sales,0
4785152,23-Jun-03,Sales,420
4785140,23-Jun-03,Sales,0
4785058,23-Jun-03,TV Ad,385
