product,division,product_category,customer,country,sales_Org,year/month,year,month,costs,discount,net_sales,revenue,sales_quantity
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,JUL 2008,2008,7,8400.00,548.10,17721.90,18270.00,6 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,MAY 2009,2009,5,8400.00,556.32,17987.76,18544.08,6 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,JUN 2009,2009,6,8400.00,556.32,17987.76,18544.08,6 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,JUL 2009,2009,7,8400.00,556.32,17987.76,18544.08,6 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,AUG 2009,2009,8,8400.00,556.32,17987.76,18544.08,6 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,SEP 2009,2009,9,8400.00,556.32,17987.76,18544.08,6 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,JUL 2011,2011,7,8400.00,573.14,18531.40,19104.54,6 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,JUL 2010,2010,7,9800.00,658.77,21300.51,21959.28,7 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,APR 2011,2011,4,9800.00,668.66,21619.97,22288.63,7 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,MAY 2007,2007,5,11200.00,720.00,23280.00,24000.00,8 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,AUG 2011,2011,8,11200.00,764.18,24708.54,25472.72,8 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,JUN 2011,2011,6,12600.00,859.70,27797.11,28656.81,9 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,APR 2007,2007,4,21000.00,1350.00,43650.00,45000.00,15 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,JUN 2007,2007,6,21000.00,1350.00,43650.00,45000.00,15 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,APR 2008,2008,4,21000.00,1370.25,44304.75,45675.00,15 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,JUN 2010,2010,6,22400.00,1505.78,48686.86,50192.64,16 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,MAY 2008,2008,5,23800.00,1552.95,50212.05,51765.00,17 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,MAY 2011,2011,5,23800.00,1623.88,52505.65,54129.53,17 
Deluxe Touring Bike (silver),BI,TOU,Rocky Mountain Bikes,US,US West,JUN 2008,2008,6,35000.00,2283.75,73841.25,76125.00,25 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,MAR 2007,2007,3,37.50,2.25,72.75,75.00,1 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,MAR 2008,2008,3,37.50,2.28,73.85,76.13,1 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,MAY 2008,2008,5,37.50,2.28,73.85,76.13,1 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,JUL 2008,2008,7,37.50,2.28,73.85,76.13,1 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,MAY 2009,2009,5,37.50,2.32,74.95,77.27,1 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,JUL 2009,2009,7,37.50,2.32,74.95,77.27,1 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,AUG 2009,2009,8,37.50,2.32,74.95,77.27,1 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,MAR 2010,2010,3,37.50,2.35,76.08,78.43,1 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,AUG 2010,2010,8,37.50,2.35,76.08,78.43,1 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,SEP 2010,2010,9,37.50,2.35,76.08,78.43,1 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,OCT 2010,2010,10,37.50,2.35,76.08,78.43,1 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,MAR 2011,2011,3,37.50,2.39,77.21,79.60,1 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,APR 2007,2007,4,75.00,4.50,145.50,150.00,2 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,JUL 2007,2007,7,75.00,4.50,145.50,150.00,2 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,AUG 2007,2007,8,75.00,4.50,145.50,150.00,2 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,JUN 2008,2008,6,75.00,4.57,147.69,152.26,2 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,AUG 2008,2008,8,75.00,4.57,147.69,152.26,2 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,APR 2009,2009,4,75.00,4.64,149.90,154.54,2 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,APR 2010,2010,4,75.00,4.71,152.15,156.86,2 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,JUL 2010,2010,7,75.00,4.70,152.16,156.86,2 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,MAY 2011,2011,5,75.00,4.78,154.42,159.20,2 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,APR 2008,2008,4,112.50,6.85,221.54,228.39,3 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,JUN 2009,2009,6,112.50,6.96,224.85,231.81,3 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,MAY 2010,2010,5,112.50,7.06,228.23,235.29,3 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,JUN 2011,2011,6,112.50,7.17,231.63,238.80,3 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,JUN 2007,2007,6,150.00,9.00,291.00,300.00,4 
Elbow Pads,AS,ACC,Rocky Mountain Bikes,US,US West,MAY 2007,2007,5,187.50,11.25,363.75,375.00,5 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,JAN 2007,2007,1,20.00,1.20,38.80,40.00,1 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,DEC 2007,2007,12,20.00,1.20,38.80,40.00,1 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,JAN 2008,2008,1,20.00,1.22,39.38,40.60,1 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,NOV 2009,2009,11,20.00,1.24,39.97,41.21,1 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,FEB 2010,2010,2,20.00,1.25,40.58,41.83,1 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,NOV 2010,2010,11,20.00,1.25,40.58,41.83,1 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,FEB 2011,2011,2,20.00,1.27,41.18,42.45,1 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,MAR 2011,2011,3,20.00,1.27,41.18,42.45,1 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,MAY 2011,2011,5,20.00,1.27,41.18,42.45,1 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,OCT 2011,2011,10,20.00,1.27,41.18,42.45,1 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,JAN 2009,2009,1,40.00,2.47,79.95,82.42,2 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,DEC 2009,2009,12,40.00,2.47,79.95,82.42,2 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,MAY 2010,2010,5,40.00,2.51,81.15,83.66,2 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,JAN 2011,2011,1,40.00,2.55,82.35,84.90,2 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,MAR 2008,2008,3,60.00,3.65,118.15,121.80,3 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,SEP 2008,2008,9,60.00,3.65,118.15,121.80,3 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,MAR 2009,2009,3,60.00,3.71,119.92,123.63,3 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,SEP 2009,2009,9,60.00,3.71,119.92,123.63,3 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,MAR 2010,2010,3,60.00,3.76,121.73,125.49,3 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,AUG 2010,2010,8,60.00,3.76,121.73,125.49,3 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,MAR 2007,2007,3,80.00,4.80,155.20,160.00,4 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,APR 2007,2007,4,80.00,4.80,155.20,160.00,4 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,MAY 2007,2007,5,80.00,4.80,155.20,160.00,4 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,SEP 2007,2007,9,80.00,4.80,155.20,160.00,4 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,NOV 2007,2007,11,80.00,4.80,155.20,160.00,4 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,NOV 2008,2008,11,80.00,4.87,157.53,162.40,4 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,FEB 2009,2009,2,80.00,4.95,159.89,164.84,4 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,MAY 2009,2009,5,80.00,4.95,159.89,164.84,4 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,JUN 2009,2009,6,80.00,4.95,159.89,164.84,4 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,OCT 2009,2009,10,80.00,4.95,159.89,164.84,4 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,DEC 2010,2010,12,80.00,5.02,162.30,167.32,4 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,JUN 2011,2011,6,80.00,5.09,164.71,169.80,4 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,SEP 2011,2011,9,80.00,5.09,164.71,169.80,4 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,OCT 2008,2008,10,100.00,6.09,196.91,203.00,5 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,DEC 2008,2008,12,100.00,6.09,196.91,203.00,5 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,APR 2009,2009,4,100.00,6.19,199.86,206.05,5 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,AUG 2009,2009,8,100.00,6.19,199.86,206.05,5 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,SEP 2010,2010,9,100.00,6.27,202.88,209.15,5 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,OCT 2010,2010,10,100.00,6.27,202.88,209.15,5 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,APR 2011,2011,4,100.00,6.37,205.88,212.25,5 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,FEB 2008,2008,2,120.00,7.31,236.29,243.60,6 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,APR 2008,2008,4,120.00,7.31,236.29,243.60,6 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,JUL 2008,2008,7,120.00,7.30,236.30,243.60,6 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,JAN 2010,2010,1,120.00,7.52,243.46,250.98,6 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,JUN 2010,2010,6,120.00,7.53,243.45,250.98,6 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,JUL 2010,2010,7,120.00,7.52,243.46,250.98,6 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,JUL 2011,2011,7,120.00,7.64,247.06,254.70,6 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,AUG 2011,2011,8,120.00,7.64,247.06,254.70,6 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,NOV 2011,2011,11,120.00,7.63,247.07,254.70,6 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,JUL 2007,2007,7,140.00,8.40,271.60,280.00,7 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,MAY 2008,2008,5,140.00,8.53,275.67,284.20,7 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,AUG 2008,2008,8,140.00,8.53,275.67,284.20,7 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,APR 2010,2010,4,140.00,8.78,284.03,292.81,7 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,FEB 2007,2007,2,160.00,9.60,310.40,320.00,8 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,JUN 2007,2007,6,160.00,9.60,310.40,320.00,8 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,JUN 2008,2008,6,160.00,9.74,315.06,324.80,8 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,DEC 2011,2011,12,160.00,10.19,329.41,339.60,8 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,AUG 2007,2007,8,200.00,12.00,388.00,400.00,10 
First Aid Kit,AS,ACC,Rocky Mountain Bikes,US,US West,OCT 2007,2007,10,200.00,12.00,388.00,400.00,10 
Fixed Gear Bike Plus,BI,TRE,Rocky Mountain Bikes,US,US West,JUN 2007,2007,6,550.00,36.00,1164.00,1200.00,1 
Fixed Gear Bike Plus,BI,TRE,Rocky Mountain Bikes,US,US West,MAY 2008,2008,5,550.00,36.54,1181.46,1218.00,1 
Fixed Gear Bike Plus,BI,TRE,Rocky Mountain Bikes,US,US West,JUN 2008,2008,6,550.00,36.54,1181.46,1218.00,1 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,MAR 2007,2007,3,37.50,2.25,72.75,75.00,1 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,JUL 2007,2007,7,37.50,2.25,72.75,75.00,1 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,AUG 2007,2007,8,37.50,2.25,72.75,75.00,1 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,OCT 2007,2007,10,37.50,2.25,72.75,75.00,1 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,JUL 2008,2008,7,37.50,2.28,73.85,76.13,1 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,SEP 2008,2008,9,37.50,2.28,73.85,76.13,1 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,SEP 2009,2009,9,37.50,2.32,74.95,77.27,1 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,MAY 2010,2010,5,37.50,2.35,76.08,78.43,1 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,AUG 2010,2010,8,37.50,2.35,76.08,78.43,1 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,MAY 2011,2011,5,37.50,2.39,77.21,79.60,1 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,JUL 2011,2011,7,37.50,2.39,77.21,79.60,1 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,OCT 2011,2011,10,37.50,2.39,77.21,79.60,1 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,APR 2007,2007,4,75.00,4.50,145.50,150.00,2 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,MAY 2008,2008,5,75.00,4.57,147.69,152.26,2 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,AUG 2008,2008,8,75.00,4.57,147.69,152.26,2 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,MAY 2009,2009,5,75.00,4.64,149.90,154.54,2 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,APR 2010,2010,4,75.00,4.71,152.15,156.86,2 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,APR 2011,2011,4,75.00,4.78,154.42,159.20,2 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,AUG 2011,2011,8,75.00,4.78,154.42,159.20,2 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,MAY 2007,2007,5,112.50,6.75,218.25,225.00,3 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,JUN 2007,2007,6,112.50,6.75,218.25,225.00,3 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,APR 2008,2008,4,112.50,6.85,221.54,228.39,3 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,JUN 2010,2010,6,112.50,7.06,228.23,235.29,3 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,JUN 2009,2009,6,150.00,9.27,299.81,309.08,4 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,JUN 2011,2011,6,187.50,11.94,386.06,398.00,5 
Knee Pads,AS,ACC,Rocky Mountain Bikes,US,US West,JUN 2008,2008,6,225.00,13.70,443.08,456.78,6 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,JAN 2009,2009,1,1200.00,74.18,2398.36,2472.54,1 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,OCT 2008,2008,10,2400.00,146.16,4725.84,4872.00,2 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,NOV 2010,2010,11,2400.00,150.58,4868.68,5019.26,2 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,JAN 2007,2007,1,3600.00,216.00,6984.00,7200.00,3 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,NOV 2007,2007,11,3600.00,216.00,6984.00,7200.00,3 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,DEC 2007,2007,12,3600.00,216.00,6984.00,7200.00,3 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,NOV 2009,2009,11,3600.00,222.53,7195.09,7417.62,3 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,JAN 2011,2011,1,3600.00,229.25,7412.56,7641.81,3 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,NOV 2011,2011,11,3600.00,229.25,7412.56,7641.81,3 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,OCT 2009,2009,10,4800.00,296.70,9593.46,9890.16,4 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,JAN 2010,2010,1,4800.00,301.16,9737.36,10038.52,4 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,DEC 2010,2010,12,4800.00,301.16,9737.36,10038.52,4 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,NOV 2008,2008,11,6000.00,365.40,11814.60,12180.00,5 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,DEC 2008,2008,12,6000.00,365.40,11814.60,12180.00,5 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,MAR 2009,2009,3,6000.00,370.88,11991.82,12362.70,5 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,JAN 2008,2008,1,7200.00,438.48,14177.52,14616.00,6 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,SEP 2008,2008,9,7200.00,438.48,14177.52,14616.00,6 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,DEC 2009,2009,12,7200.00,445.06,14390.18,14835.24,6 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,FEB 2010,2010,2,7200.00,451.74,14606.04,15057.78,6 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,MAR 2010,2010,3,7200.00,451.74,14606.04,15057.78,6 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,FEB 2011,2011,2,8400.00,534.92,17295.97,17830.89,7 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,FEB 2009,2009,2,9600.00,593.41,19186.91,19780.32,8 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,MAY 2009,2009,5,9600.00,593.41,19186.91,19780.32,8 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,OCT 2010,2010,10,9600.00,602.32,19474.72,20077.04,8 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,SEP 2011,2011,9,9600.00,611.34,19766.82,20378.16,8 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,DEC 2011,2011,12,9600.00,611.34,19766.82,20378.16,8 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,MAR 2008,2008,3,12000.00,730.80,23629.20,24360.00,10 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,MAR 2011,2011,3,12000.00,764.19,24708.51,25472.70,10 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,MAR 2007,2007,3,15600.00,936.00,30264.00,31200.00,13 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,FEB 2008,2008,2,15600.00,950.04,30717.96,31668.00,13 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,APR 2011,2011,4,15600.00,993.44,32121.07,33114.51,13 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,FEB 2007,2007,2,16800.00,1008.00,32592.00,33600.00,14 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,AUG 2009,2009,8,16800.00,1038.47,33577.09,34615.56,14 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,AUG 2011,2011,8,16800.00,1069.85,34591.93,35661.78,14 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,SEP 2007,2007,9,18000.00,1080.00,34920.00,36000.00,15 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,JUN 2008,2008,6,18000.00,1096.20,35443.80,36540.00,15 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,OCT 2011,2011,10,18000.00,1146.28,37062.77,38209.05,15 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,OCT 2007,2007,10,20400.00,1224.00,39576.00,40800.00,17 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,JUL 2008,2008,7,21600.00,1315.44,42532.56,43848.00,18 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,AUG 2010,2010,8,21600.00,1355.20,43818.14,45173.34,18 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,SEP 2009,2009,9,24000.00,1483.53,47967.27,49450.80,20 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,APR 2007,2007,4,25200.00,1512.00,48888.00,50400.00,21 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,APR 2008,2008,4,25200.00,1534.68,49621.32,51156.00,21 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,JUL 2010,2010,7,25200.00,1581.07,51121.16,52702.23,21 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,SEP 2010,2010,9,25200.00,1581.07,51121.16,52702.23,21 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,JUN 2007,2007,6,26400.00,1584.00,51216.00,52800.00,22 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,JUL 2011,2011,7,26400.00,1681.20,54358.74,56039.94,22 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,MAY 2007,2007,5,27600.00,1656.00,53544.00,55200.00,23 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,JUL 2009,2009,7,30000.00,1854.40,59959.10,61813.50,25 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,APR 2010,2010,4,31200.00,1957.51,63292.87,65250.38,26 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,APR 2009,2009,4,32400.00,2002.76,64755.82,66758.58,27 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,AUG 2007,2007,8,33600.00,2016.00,65184.00,67200.00,28 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,MAY 2011,2011,5,33600.00,2139.71,69183.85,71323.56,28 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,AUG 2008,2008,8,38400.00,2338.56,75613.44,77952.00,32 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,MAY 2010,2010,5,38400.00,2409.25,77898.91,80308.16,32 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,JUL 2007,2007,7,42000.00,2520.00,81480.00,84000.00,35 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,JUN 2010,2010,6,49200.00,3086.84,99807.99,102894.83,41 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,MAY 2008,2008,5,51600.00,3142.44,101605.56,104748.00,43 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,JUN 2009,2009,6,58800.00,3634.64,117519.82,121154.46,49 
Men's Off Road Bike Fully,BI,ORB,Rocky Mountain Bikes,US,US West,JUN 2011,2011,6,61200.00,3897.32,126013.45,129910.77,51 
Men's Off Road Bike Hard Tail (Shiman,BI,ORB,Rocky Mountain Bikes,US,US West,MAR 2007,2007,3,900.00,48.00,1552.00,1600.00,1 
Men's Off Road Bike Hard Tail (Shiman,BI,ORB,Rocky Mountain Bikes,US,US West,OCT 2007,2007,10,900.00,48.00,1552.00,1600.00,1 
Men's Off Road Bike Hard Tail (Shiman,BI,ORB,Rocky Mountain Bikes,US,US West,DEC 2007,2007,12,900.00,48.00,1552.00,1600.00,1 
Men's Off Road Bike Hard Tail (Shiman,BI,ORB,Rocky Mountain Bikes,US,US West,JAN 2008,2008,1,900.00,48.72,1575.28,1624.00,1 
Men's Off Road Bike Hard Tail (Shiman,BI,ORB,Rocky Mountain Bikes,US,US West,SEP 2008,2008,9,900.00,48.72,1575.28,1624.00,1 
Men's Off Road Bike Hard Tail (Shiman,BI,ORB,Rocky Mountain Bikes,US,US West,NOV 2008,2008,11,900.00,48.72,1575.28,1624.00,1 
Men's Off Road Bike Hard Tail (Shiman,BI,ORB,Rocky Mountain Bikes,US,US West,JAN 2009,2009,1,900.00,49.45,1598.91,1648.36,1 
Men's Off Road Bike Hard Tail (Shiman,BI,ORB,Rocky Mountain Bikes,US,US West,AUG 2009,2009,8,900.00,49.45,1598.91,1648.36,1 
Men's Off Road Bike Hard Tail (Shiman,BI,ORB,Rocky Mountain Bikes,US,US West,OCT 2009,2009,10,900.00,49.45,1598.91,1648.36,1 
