customer_id,age,gender,married,spending_time,game_genre,player_type,game
10492,18-34,female,yes,126,family & kids,explorers,Minecraft
10493,35-44,male,yes,181,card & board,socializers,Prominence Poker
10494,45-54,female,no,223,card & board,socializers,Scrabble
10495,under 18,male,no,266,action & adventure,achievers,Call of Duty
10496,35-44,male,yes,238,family & kids,achievers,ROBLOX
10497,45-54,male,yes,75,action & adventure,achievers,Grand Theft Auto V
10498,18-34,male,no,125,card & board,explorers,Scrabble
10499,45-54,female,yes,70,card & board,explorers,Master Duel
10500,55-64,male,yes,138,card & board,socializers,Master Duel
10501,35-44,female,no,123,family & kids,explorers,ROBLOX
10502,35-44,female,yes,199,family & kids,explorers,ROBLOX
10503,under 18,male,no,115,family & kids,achievers,Rec Room
10504,under 18,female,no,90,action & adventure,achievers,Fortnite
10505,45-54,female,no,18,family & kids,achievers,Rec Room
10506,under 18,female,no,275,card & board,killers,Prominence Poker
10507,35-44,male,no,181,card & board,killers,Master Duel
10508,under 18,female,no,258,card & board,socializers,Scrabble
10509,55-64,male,yes,134,family & kids,explorers,ROBLOX
10510,under 18,female,no,169,family & kids,explorers,Rec Room
10511,45-54,male,yes,98,action & adventure,achievers,Fortnite
10512,35-44,female,no,165,action & adventure,socializers,Fortnite
10513,45-54,female,no,33,card & board,achievers,Scrabble
10514,18-34,male,no,256,family & kids,explorers,Minecraft
10515,65+,male,yes,56,family & kids,socializers,Rec Room
10516,55-64,female,yes,17,action & adventure,explorers,Fortnite
10517,under 18,female,no,140,card & board,socializers,Prominence Poker
10518,65+,male,yes,152,card & board,explorers,Prominence Poker
10519,45-54,male,yes,52,action & adventure,achievers,Call of Duty
10520,55-64,female,yes,119,action & adventure,socializers,Fortnite
10521,under 18,male,no,94,family & kids,socializers,Minecraft
10522,35-44,male,yes,213,family & kids,socializers,Minecraft
10523,18-34,female,yes,64,family & kids,achievers,Rec Room
10524,55-64,female,yes,95,family & kids,killers,ROBLOX
10525,18-34,female,yes,194,action & adventure,socializers,Fortnite
10526,45-54,female,yes,25,card & board,socializers,Prominence Poker
10527,35-44,male,yes,195,action & adventure,killers,Call of Duty
10528,35-44,male,yes,183,card & board,achievers,Scrabble
10529,45-54,female,yes,207,action & adventure,explorers,Fortnite
10530,under 18,male,no,140,family & kids,socializers,Rec Room
10531,35-44,male,no,165,action & adventure,explorers,Grand Theft Auto V
10532,45-54,male,yes,28,action & adventure,explorers,Call of Duty
10533,55-64,female,yes,53,action & adventure,killers,Call of Duty
10534,45-54,male,no,62,family & kids,socializers,Rec Room
10535,55-64,male,yes,83,family & kids,socializers,Rec Room
10536,35-44,female,no,188,action & adventure,socializers,Fortnite
10537,18-34,female,yes,161,action & adventure,explorers,Fortnite
10538,35-44,male,yes,91,card & board,achievers,Prominence Poker
10539,18-34,female,yes,179,card & board,achievers,Master Duel
10540,18-34,female,yes,117,action & adventure,achievers,Call of Duty
10541,18-34,female,yes,55,family & kids,explorers,Minecraft
10542,45-54,female,no,33,action & adventure,socializers,Call of Duty
10543,18-34,male,no,191,card & board,achievers,Prominence Poker
10544,under 18,female,no,200,action & adventure,killers,Fortnite
10545,35-44,male,yes,137,action & adventure,achievers,Call of Duty
10546,45-54,male,no,112,action & adventure,killers,Call of Duty
10547,18-34,female,yes,214,card & board,killers,Master Duel
10548,18-34,female,yes,214,card & board,socializers,Master Duel
10549,18-34,male,yes,258,family & kids,killers,Rec Room
10550,65+,female,yes,79,family & kids,killers,Minecraft
10551,55-64,male,yes,144,card & board,socializers,Prominence Poker
10552,35-44,male,no,295,action & adventure,socializers,Call of Duty
10553,18-34,male,no,282,action & adventure,killers,Call of Duty
10554,18-34,female,no,182,card & board,achievers,Master Duel
10555,18-34,female,no,163,action & adventure,socializers,Grand Theft Auto V
10556,18-34,male,no,165,family & kids,socializers,Rec Room
10557,35-44,female,yes,77,card & board,socializers,Scrabble
10558,55-64,male,yes,188,card & board,socializers,Master Duel
10559,under 18,female,no,172,action & adventure,achievers,Call of Duty
10560,35-44,female,no,180,card & board,explorers,Prominence Poker
10561,18-34,male,no,142,family & kids,killers,Minecraft
10562,35-44,male,no,217,family & kids,achievers,Rec Room
10563,55-64,male,yes,47,card & board,achievers,Master Duel
10564,under 18,female,no,169,card & board,explorers,Prominence Poker
10565,18-34,female,yes,108,card & board,killers,Prominence Poker
10566,55-64,male,yes,77,family & kids,killers,ROBLOX
10567,under 18,female,no,112,card & board,explorers,Master Duel
10568,under 18,female,no,180,card & board,achievers,Master Duel
10569,18-34,female,no,105,card & board,socializers,Scrabble
10570,under 18,female,no,100,card & board,achievers,Master Duel
10571,35-44,female,no,137,card & board,achievers,Prominence Poker
10572,under 18,female,no,78,card & board,achievers,Prominence Poker
10573,18-34,male,yes,139,family & kids,achievers,ROBLOX
10574,under 18,male,no,175,family & kids,killers,Rec Room
10575,18-34,male,yes,145,family & kids,killers,ROBLOX
10576,35-44,female,yes,246,card & board,socializers,Prominence Poker
10577,18-34,male,no,332,action & adventure,achievers,Grand Theft Auto V
10578,55-64,male,yes,113,card & board,explorers,Master Duel
10579,35-44,female,yes,114,action & adventure,socializers,Fortnite
10580,18-34,female,no,135,card & board,achievers,Master Duel
10581,55-64,male,yes,123,family & kids,explorers,ROBLOX
10582,55-64,female,yes,196,card & board,socializers,Prominence Poker
10583,35-44,female,yes,173,card & board,killers,Scrabble
10584,65+,female,yes,127,family & kids,achievers,Rec Room
10585,18-34,male,yes,149,action & adventure,explorers,Fortnite
10586,45-54,male,no,113,family & kids,socializers,Rec Room
10587,55-64,female,yes,201,family & kids,explorers,Rec Room
10588,under 18,female,no,224,card & board,explorers,Master Duel
10589,under 18,male,no,253,card & board,explorers,Scrabble
10590,65+,female,yes,75,card & board,explorers,Master Duel
10591,35-44,male,no,209,card & board,explorers,Prominence Poker
10592,under 18,female,no,120,family & kids,achievers,Minecraft
10593,55-64,male,yes,135,action & adventure,killers,Fortnite
10594,55-64,male,yes,114,family & kids,achievers,ROBLOX
10595,45-54,female,no,107,family & kids,explorers,Minecraft
10596,under 18,male,no,262,card & board,socializers,Master Duel
10597,under 18,male,no,194,family & kids,socializers,Rec Room
10598,55-64,female,yes,216,card & board,socializers,Scrabble
10599,55-64,male,yes,36,family & kids,socializers,ROBLOX
10600,under 18,male,no,311,action & adventure,socializers,Fortnite
10601,55-64,female,yes,197,family & kids,explorers,ROBLOX
10602,under 18,male,no,298,family & kids,socializers,Rec Room
10603,18-34,male,no,179,family & kids,achievers,ROBLOX
10604,18-34,male,yes,304,action & adventure,achievers,Call of Duty
10605,55-64,male,yes,198,card & board,socializers,Master Duel
10606,35-44,female,yes,100,card & board,socializers,Scrabble
10607,65+,female,yes,77,card & board,explorers,Master Duel
10608,65+,male,yes,145,action & adventure,killers,Call of Duty
10609,45-54,female,no,223,family & kids,achievers,ROBLOX
10610,18-34,male,yes,89,card & board,explorers,Prominence Poker
10611,under 18,male,no,276,card & board,explorers,Master Duel
10612,45-54,female,no,50,family & kids,socializers,Rec Room
10613,35-44,female,no,259,action & adventure,achievers,Fortnite
10614,45-54,female,no,82,family & kids,socializers,ROBLOX
10615,18-34,male,no,208,card & board,explorers,Scrabble
10616,45-54,male,yes,160,action & adventure,explorers,Grand Theft Auto V
10617,45-54,female,yes,103,action & adventure,socializers,Grand Theft Auto V
10618,18-34,female,no,196,card & board,socializers,Prominence Poker
10619,under 18,male,no,133,card & board,killers,Master Duel
10620,under 18,male,no,251,action & adventure,explorers,Fortnite
10621,55-64,male,yes,94,card & board,explorers,Prominence Poker
10622,45-54,female,no,20,card & board,explorers,Master Duel
10623,under 18,male,no,116,card & board,killers,Master Duel
10624,65+,male,yes,159,family & kids,achievers,ROBLOX
10625,18-34,female,no,226,family & kids,achievers,Rec Room
10626,55-64,male,yes,121,family & kids,socializers,Minecraft
10627,18-34,female,yes,40,family & kids,achievers,ROBLOX
10628,45-54,male,yes,105,action & adventure,killers,Call of Duty
10629,18-34,male,yes,61,card & board,achievers,Master Duel
10630,45-54,female,no,50,card & board,explorers,Prominence Poker
10631,18-34,female,yes,92,family & kids,socializers,Rec Room
10632,under 18,male,no,160,family & kids,socializers,Minecraft
10633,under 18,female,no,238,family & kids,explorers,ROBLOX
10634,under 18,female,no,167,family & kids,explorers,ROBLOX
10635,18-34,female,no,90,card & board,achievers,Scrabble
10636,45-54,male,no,60,family & kids,achievers,Rec Room
10637,18-34,female,yes,136,card & board,achievers,Scrabble
10638,18-34,male,yes,188,action & adventure,killers,Fortnite
10639,18-34,female,yes,175,card & board,achievers,Master Duel
10640,18-34,male,no,219,family & kids,killers,Minecraft
10641,65+,male,yes,32,card & board,explorers,Prominence Poker
10642,under 18,male,no,310,card & board,socializers,Prominence Poker
10643,18-34,male,no,189,family & kids,killers,ROBLOX
10644,under 18,male,no,140,action & adventure,achievers,Fortnite
10645,18-34,female,yes,79,action & adventure,achievers,Grand Theft Auto V
10646,55-64,male,yes,175,card & board,achievers,Scrabble
10647,18-34,female,no,119,action & adventure,socializers,Fortnite
10648,55-64,female,yes,42,card & board,achievers,Master Duel
10649,under 18,male,no,214,action & adventure,killers,Fortnite
10650,18-34,male,yes,136,action & adventure,socializers,Grand Theft Auto V
10651,55-64,male,yes,78,family & kids,socializers,Minecraft
10652,45-54,male,yes,116,family & kids,socializers,Rec Room
10653,18-34,female,no,213,family & kids,socializers,Minecraft
10654,35-44,female,yes,45,card & board,achievers,Master Duel
10655,45-54,male,yes,63,action & adventure,socializers,Fortnite
10656,18-34,male,yes,202,card & board,killers,Master Duel
10657,18-34,male,no,196,action & adventure,socializers,Fortnite
10658,18-34,female,yes,31,action & adventure,achievers,Fortnite
10659,55-64,female,yes,136,family & kids,achievers,ROBLOX
10660,45-54,male,yes,65,action & adventure,killers,Call of Duty
10661,35-44,male,yes,170,family & kids,explorers,ROBLOX
10662,under 18,male,no,188,family & kids,achievers,ROBLOX
10663,45-54,male,no,85,family & kids,achievers,ROBLOX
10664,45-54,female,yes,70,action & adventure,achievers,Call of Duty
10665,under 18,male,no,161,card & board,killers,Scrabble
10666,55-64,male,yes,103,action & adventure,explorers,Call of Duty
10667,55-64,male,yes,250,card & board,socializers,Master Duel
10668,35-44,male,no,226,card & board,achievers,Prominence Poker
10669,18-34,female,no,187,family & kids,achievers,Rec Room
10670,18-34,male,no,214,action & adventure,killers,Grand Theft Auto V
10671,18-34,male,yes,247,card & board,killers,Master Duel
10672,under 18,female,no,203,family & kids,socializers,ROBLOX
10673,18-34,male,no,262,family & kids,explorers,Minecraft
10674,18-34,male,no,210,card & board,socializers,Master Duel
10675,55-64,female,yes,88,family & kids,socializers,Rec Room
10676,65+,male,yes,92,family & kids,achievers,Rec Room
10677,under 18,male,no,173,card & board,explorers,Scrabble
10678,under 18,male,no,242,action & adventure,achievers,Call of Duty
10679,under 18,female,no,213,family & kids,explorers,Rec Room
10680,65+,male,yes,115,card & board,explorers,Master Duel
10681,45-54,female,no,74,family & kids,socializers,ROBLOX
10682,under 18,female,no,190,action & adventure,socializers,Call of Duty
10683,18-34,female,no,251,action & adventure,socializers,Call of Duty
10684,18-34,male,no,165,family & kids,achievers,ROBLOX
10685,35-44,female,no,133,card & board,achievers,Scrabble
10686,65+,male,yes,105,action & adventure,explorers,Fortnite
10687,18-34,male,yes,143,action & adventure,achievers,Call of Duty
10688,under 18,female,no,191,family & kids,achievers,Minecraft
10689,18-34,male,no,96,action & adventure,killers,Fortnite
10690,35-44,female,yes,69,action & adventure,socializers,Call of Duty
10691,18-34,male,yes,234,card & board,achievers,Prominence Poker
10692,under 18,female,no,187,card & board,killers,Scrabble
10693,under 18,male,no,279,action & adventure,achievers,Call of Duty
10694,18-34,female,no,177,card & board,killers,Master Duel
10695,18-34,male,yes,100,action & adventure,killers,Fortnite
10696,under 18,female,no,181,action & adventure,explorers,Grand Theft Auto V
10697,45-54,female,no,63,card & board,achievers,Master Duel
10698,35-44,male,no,201,card & board,killers,Master Duel
10699,45-54,male,yes,148,card & board,achievers,Scrabble
10700,45-54,female,no,180,card & board,socializers,Prominence Poker
10701,55-64,male,yes,143,family & kids,explorers,ROBLOX
10702,55-64,female,yes,192,card & board,socializers,Master Duel
10703,18-34,female,yes,89,family & kids,killers,Rec Room
10704,35-44,male,yes,95,family & kids,socializers,Rec Room
10705,under 18,male,no,135,card & board,explorers,Scrabble
10706,65+,male,yes,120,action & adventure,achievers,Call of Duty
10707,35-44,male,yes,194,action & adventure,achievers,Fortnite
10708,18-34,female,yes,139,card & board,socializers,Scrabble
10709,35-44,male,yes,239,family & kids,achievers,ROBLOX
10710,45-54,male,yes,56,action & adventure,explorers,Grand Theft Auto V
10711,18-34,female,yes,172,family & kids,socializers,ROBLOX
10712,45-54,male,yes,123,action & adventure,socializers,Call of Duty
10713,18-34,male,yes,314,action & adventure,killers,Fortnite
10714,18-34,female,yes,223,action & adventure,achievers,Grand Theft Auto V
10715,65+,male,yes,81,family & kids,killers,ROBLOX
10716,45-54,male,no,136,action & adventure,achievers,Fortnite
10717,35-44,male,no,261,action & adventure,achievers,Fortnite
10718,18-34,female,yes,84,action & adventure,explorers,Call of Duty
10719,18-34,female,no,116,card & board,achievers,Prominence Poker
10720,35-44,male,yes,122,action & adventure,achievers,Fortnite
10721,18-34,female,yes,105,family & kids,achievers,ROBLOX
10722,18-34,female,yes,76,card & board,socializers,Prominence Poker
